unitid,instnm,url,ok,status_code,content_type,saved_path,error
215266,University of Pittsburgh-Bradford,https://www.upb.pitt.edu/current-students/policies-procedures-and-forms,True,200,text/html; charset=utf-8,data/compilation/html/215266/2b6ebe8245a6417277d6878cd4b52fb48c33a7e5.html,
215266,University of Pittsburgh-Bradford,https://upb.pitt.edu/privacy-policy,True,200,text/html; charset=utf-8,data/compilation/html/215266/7fb56c95e434f9d457420c0dede1c1131d5d9cb7.html,
215266,University of Pittsburgh-Bradford,https://catalog.upb.pitt.edu/help.php,True,200,text/html; charset=utf-8,data/compilation/html/215266/d3edc94d744da5c152b1aed49d41c19ec5744002.html,
215266,University of Pittsburgh-Bradford,https://www.upb.pitt.edu/administrative-offices/academic-affairs,True,200,text/html; charset=utf-8,data/compilation/html/215266/b7872ad2863b8bd1e022dadea46367ba8acf849b.html,
215266,University of Pittsburgh-Bradford,https://catalog.upb.pitt.edu/content.php?catoid=206&navoid=20194,True,200,text/html; charset=utf-8,data/compilation/html/215266/5586c461d075f62eb5e9806ed90e21c124fccb9c.html,
215266,University of Pittsburgh-Bradford,https://www.upb.pitt.edu/current-students,True,200,text/html; charset=utf-8,data/compilation/html/215266/0feea4d4a42f9145a8cf57dd88e5b26603a04810.html,
215266,University of Pittsburgh-Bradford,https://www.upb.pitt.edu/academics,True,200,text/html; charset=utf-8,data/compilation/html/215266/3ed2462313af374796c97b7b6838b0e08da01e8a.html,
215266,University of Pittsburgh-Bradford,https://www.upb.pitt.edu/,True,200,text/html; charset=utf-8,data/compilation/html/215266/a1872548d2d19ceac6986d91eedd83a692d450c0.html,
215266,University of Pittsburgh-Bradford,https://www.upb.pitt.edu/about-us,True,200,text/html; charset=utf-8,data/compilation/html/215266/831a53ca31127c8c6d2c88c9f6f1bef9ad4e6adb.html,
215266,University of Pittsburgh-Bradford,https://catalog.upb.pitt.edu/,True,200,text/html; charset=utf-8,data/compilation/html/215266/7b27160468379715cb16c2a386b039022b0a04de.html,
215266,University of Pittsburgh-Bradford,https://www.upb.pitt.edu/techfaq,True,200,text/html; charset=utf-8,data/compilation/html/215266/e05d6f8d14147975a6a4a8fc65b45ac3cfe3723f.html,
215266,University of Pittsburgh-Bradford,https://catalog.upb.pitt.edu/content.php?catoid=231&navoid=24277,True,200,text/html; charset=utf-8,data/compilation/html/215266/d555ba0f4595cbb025dc0ff32b17fdc4242222c0.html,
215266,University of Pittsburgh-Bradford,https://catalog.upb.pitt.edu/content.php?catoid=219&navoid=22230&print=,True,200,text/html; charset=utf-8,data/compilation/html/215266/bf1c1bd4fd5f57d6ee632e9291dfa8a3251ab798.html,
215266,University of Pittsburgh-Bradford,https://catalog.upb.pitt.edu/content.php?catoid=231&navoid=24290,True,200,text/html; charset=utf-8,data/compilation/html/215266/eadff14f1187ff370dccdf0e092725988b1d8bdc.html,
215266,University of Pittsburgh-Bradford,https://catalog.upb.pitt.edu/content.php?catoid=215&navoid=21705&hl=%22AP%22&returnto=search,True,200,text/html; charset=utf-8,data/compilation/html/215266/45187675393b3f38e643a6ca36056382435a54a1.html,
215266,University of Pittsburgh-Bradford,https://www.upb.pitt.edu/node,True,200,text/html; charset=utf-8,data/compilation/html/215266/2f888d9207c5741cbb3ea747c3e616a9afa06524.html,
215266,University of Pittsburgh-Bradford,https://www.upb.pitt.edu/posts/news/professors-publish-and-present,True,200,text/html; charset=utf-8,data/compilation/html/215266/fb609484e6ba70dd65ba2fb82a60b49b07a87e57.html,
