unitid,instnm,url,ok,status_code,content_type,saved_path,error
159382,Louisiana State University-Alexandria,https://www.lsua.edu/content/documents/PS-216_Original_8b4f7db8-a856-471c-836d-195b1f030d68.pdf,False,200,application/pdf,,skipped_non_html
159382,Louisiana State University-Alexandria,https://www.lsua.edu/academics/library/policies/,True,200,text/html,data/compilation/html/159382/8858ca2467f0c1da05d847d134235f1539ca198c.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/legal/image-use-policy,True,200,text/html,data/compilation/html/159382/76a8e8ee6804728ac182d0bff954ce81cbec5556.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/,True,200,text/html,data/compilation/html/159382/90a40184c62511f8c69c12e2ac8f4144c00e8676.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/library/library-policies,True,200,text/html,data/compilation/html/159382/9565ee741ace33436b0e161f69955282565cca36.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/content/documents/Handbook25-26_Original_40eecd5b-6d67-47e0-9c5b-4e696fec08b5.pdf,False,200,application/pdf,,skipped_non_html
159382,Louisiana State University-Alexandria,https://www.lsua.edu/about-us,True,200,text/html,data/compilation/html/159382/3a062facb066bc1b7af61d4d2e42be644727379f.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/content/documents/facultyhandbook_Original_55115fba-557f-46a9-91ea-9c6446506aca.pdf,False,200,application/pdf,,skipped_non_html
159382,Louisiana State University-Alexandria,https://www.lsua.edu/about,True,200,text/html,data/compilation/html/159382/257d18c6df679c7f593add6304066e972102d18d.html,
159382,Louisiana State University-Alexandria,http://catalog.lsua.edu/,True,200,text/html; charset=utf-8,data/compilation/html/159382/76f3dfd65dfd6ccd2076a3d4eb043d955b1fd1b8.html,
159382,Louisiana State University-Alexandria,https://helpdesk.lsua.edu/support/solutions/articles/48001253134-commonly-asked-question-answers-for-ai-writing-detection-of-turnitin,True,200,text/html; charset=utf-8,data/compilation/html/159382/9435fe15f7378bd30d2f39f6b376a671ed9421e3.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/administration/policies/,True,200,text/html,data/compilation/html/159382/c1bb6ba841d5f81c82788d31e9a28e23a30740d9.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/ai,True,200,text/html,data/compilation/html/159382/cd4b1e1474439f21e74b0d9e01ee75b6a432cd4c.html,
159382,Louisiana State University-Alexandria,https://helpdesk.lsua.edu/,True,200,text/html; charset=utf-8,data/compilation/html/159382/fb591f9d3613511b1728b14fe50c236072f31cda.html,
159382,Louisiana State University-Alexandria,https://helpdesk.lsua.edu/support/solutions/articles/48000986377-proctoru-instructor-guide,True,200,text/html; charset=utf-8,data/compilation/html/159382/b9eb77bb9169e5c530901c7c2765938bea4b1574.html,
159382,Louisiana State University-Alexandria,https://helpdesk.lsua.edu/support/solutions/folders/48000669965,True,200,text/html; charset=utf-8,data/compilation/html/159382/5a6226967c174511d612fda9952697b0beab5287.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/content/documents/Student%20Handbook%202025-2026_Original_7ebaa64f-cc41-472b-a830-19dd0f798ce9.pdf,False,200,application/pdf,,skipped_non_html
159382,Louisiana State University-Alexandria,https://transferpolicy.lsua.edu/,True,200,text/html; charset=utf-8,data/compilation/html/159382/818e640b39d1fba0906fcc98dec9e5fe751c7bfa.html,
159382,Louisiana State University-Alexandria,http://catalog.lsua.edu/content.php?catoid=7&navoid=618,True,200,text/html; charset=utf-8,data/compilation/html/159382/238bd92e5f9051911e9180bdf8b538ec38d8058c.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/faculty-staff/2025/04/25/center-for-teaching-excellence/spring-2025-ai-workshop,True,200,text/html,data/compilation/html/159382/8a12205797f7d7db7ceabbd783c6cc345a94b21c.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/currentstudents,True,200,text/html,data/compilation/html/159382/e51efd018d3f7e7478d151ff111408a5c12e6890.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/registration/,True,200,text/html,data/compilation/html/159382/f3b5775dc681fa253ad1c90f7b879003e5566afd.html,
159382,Louisiana State University-Alexandria,https://helpdesk.lsua.edu/support/solutions/48000335588,True,200,text/html; charset=utf-8,data/compilation/html/159382/c5139d1383e810ba508b7b1bb4077fc2edef14a6.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/current-students/,True,200,text/html,data/compilation/html/159382/4c1c22f0bd1513b18a4f6f4028d13e1e01e70011.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/academics/registrar,True,200,text/html,data/compilation/html/159382/e4ba48852eba5fd925b074385a9f54f65acaac84.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/academics/academic-affairs/,True,200,text/html,data/compilation/html/159382/64129e55b7542c07bed9048fa4ef44abcd94f539.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/cte/2025/04/11/center-for-teaching-excellence/spring-2025-ai-workshop1,True,200,text/html,data/compilation/html/159382/b4d8f0146e88b7e07e327520eab935bf3c9339e3.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/administration/chancellor/cabinet/,True,200,text/html,data/compilation/html/159382/e308abd83f0358bc443584c5f1a03f9b8b604aa6.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/elearn/about,True,200,text/html,data/compilation/html/159382/e8611746eee44e0982b9cad2e1f5db9e7392079c.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/content/documents/LSUA-Brand_Guide-2025-06-09%20(1)_Original_b74a9d42-497b-407f-b3d2-f8a9a30a138a.pdf,False,200,application/pdf,,skipped_non_html
159382,Louisiana State University-Alexandria,http://catalog.lsua.edu/content.php?catoid=9&navoid=876,True,200,text/html; charset=utf-8,data/compilation/html/159382/291d9f7f2abfa79a55a99bf3b0e12956ac0c7e74.html,
159382,Louisiana State University-Alexandria,http://catalog.lsua.edu/content.php?catoid=9&navoid=870,True,200,text/html; charset=utf-8,data/compilation/html/159382/2f9613beeccb815d3321b8d341b95456488d7715.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/docs/default-source/chancellor's-office/policy-statements/policystatement209.pdf?sfvrsn=dd953f2b_7,True,200,text/html,data/compilation/html/159382/732f7bb9d1ee65ffce5c290905326c2c14dc07de.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/faculty-staff/2025/03/28/center-for-teaching-excellence/spring-2025-ai-workshop,True,200,text/html,data/compilation/html/159382/7e6351cb657f7b4d3432ed04e055d7a1fe403781.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/cte/2025/04/25/center-for-teaching-excellence/spring-2025-ai-workshop1,True,200,text/html,data/compilation/html/159382/dcae8da1d799ea6ea0ec966c072229d492da9a09.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/cte,True,200,text/html,data/compilation/html/159382/1df1ea2a9446d02fc6a4c00c930d4065d40a6dbb.html,
159382,Louisiana State University-Alexandria,https://explore.lsua.edu/,True,200,text/html;charset=utf-8,data/compilation/html/159382/7a055466bb0857b596ed3d1904b89dbb3d9e1312.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/cte/resources,True,200,text/html,data/compilation/html/159382/80f1eddada98bbeccfd577735aae912ac774aca5.html,
159382,Louisiana State University-Alexandria,https://www.lsua.edu/academics/colleges/college-of-science-technology-and-mathematics/mathematics-physical-sciences/faculty-staff,True,200,text/html,data/compilation/html/159382/ddde37fc202dbb1150c26257c8a4d6332d7e65b0.html,
