unitid,instnm,url,ok,status_code,content_type,saved_path,error
201885,University of Cincinnati-Main Campus,https://www.uc.edu/about/ucit/software-tools/ai/guidelines/policies.html,True,200,text/html; charset=utf-8,data/compilation/html/201885/8a29dd5cad925a068c6bc18cc916df99547a1666.html,
201885,University of Cincinnati-Main Campus,https://ai.uc.edu/about/ai-policies,True,200,text/html; charset=utf-8,data/compilation/html/201885/6659231c0c14bf846240846c182e32b063a012b1.html,
201885,University of Cincinnati-Main Campus,https://ai.uc.edu/about/ai-guidelines,True,200,text/html; charset=utf-8,data/compilation/html/201885/dcb527b54363c9bbc88ff03460425e01086542aa.html,
201885,University of Cincinnati-Main Campus,https://ai.uc.edu/students/ai-guide,True,200,text/html; charset=utf-8,data/compilation/html/201885/9875cda9df0b634416c38baf5f021682602198c6.html,
201885,University of Cincinnati-Main Campus,https://guides.libraries.uc.edu/prevent-plagiarism/genAI,True,200,text/html; charset=utf-8,data/compilation/html/201885/e95fc3ff13715714e585f0902daa7b6d690af165.html,
201885,University of Cincinnati-Main Campus,https://www.uc.edu/about/ucit/software-tools/ai/guidelines.html,True,200,text/html; charset=utf-8,data/compilation/html/201885/22759f1f9e1ae94e0fda0a512e368e93ac21feae.html,
201885,University of Cincinnati-Main Campus,https://guides.libraries.uc.edu/citing/ai,True,200,text/html; charset=utf-8,data/compilation/html/201885/06aef39fd3334faf1cf2580e341bf25d9d5c137b.html,
201885,University of Cincinnati-Main Campus,https://www.uc.edu/about/ucit/software-tools/ai/cetl/ethical-use.html,True,200,text/html; charset=utf-8,data/compilation/html/201885/3ec048bcf685815f6d41d072a4fe685f4d9f163d.html,
201885,University of Cincinnati-Main Campus,https://ai.uc.edu/about/aiecp,True,200,text/html; charset=utf-8,data/compilation/html/201885/5bf7d8d1c4e9359e562b35f2897c1a2fde4ef7e5.html,
201885,University of Cincinnati-Main Campus,https://ai.uc.edu/about,True,200,text/html; charset=utf-8,data/compilation/html/201885/0bbffb7509bb90f15d9029af39052932bd98d500.html,
201885,University of Cincinnati-Main Campus,https://www.uc.edu/about/ucit/software-tools/ai/about/responsible-ai.html,True,200,text/html; charset=utf-8,data/compilation/html/201885/cd0ee6e1b2c50ece1330d71af38f44ce6ae811a8.html,
201885,University of Cincinnati-Main Campus,https://guides.libraries.uc.edu/ucba-facultyresearch/ai-guidelines,True,200,text/html; charset=utf-8,data/compilation/html/201885/7cc0f1aa4234f3b2bdca8c6b4134fc8ca53005c4.html,
201885,University of Cincinnati-Main Campus,https://ai.uc.edu/about/aiecp/policy-and-guidelines,True,200,text/html; charset=utf-8,data/compilation/html/201885/b2ba275a3c3d5fd75919d9ec74717a091dff7ce4.html,
201885,University of Cincinnati-Main Campus,https://guides.libraries.uc.edu/lawtechupdate/ai,True,200,text/html; charset=utf-8,data/compilation/html/201885/7c5cf7102d38db567173c40b86157cf0ac2e1f76.html,
201885,University of Cincinnati-Main Campus,https://www.uc.edu/about/ucit/software-tools/ai.html,True,200,text/html; charset=utf-8,data/compilation/html/201885/fca203c7b33ce420efe6541cf99bd5b90bda4532.html,
201885,University of Cincinnati-Main Campus,https://www.uc.edu/about/ucit/software-tools/ai/cetl/academic-integrity.html,True,200,text/html; charset=utf-8,data/compilation/html/201885/7662ebbfe18568f4e4b9c8014284b6f05d2d07a3.html,
201885,University of Cincinnati-Main Campus,https://www.uc.edu/campus-life/conduct/academic-integrity.html,True,404,text/html;charset=utf-8,data/compilation/html/201885/6b879731a4608e9321a3e7991fd76ca49d42a8de.html,
201885,University of Cincinnati-Main Campus,https://guides.libraries.uc.edu/prevent-plagiarism,True,200,text/html; charset=utf-8,data/compilation/html/201885/1c1c8b32ec26e5e1edaaff5286ba423a0041c20a.html,
201885,University of Cincinnati-Main Campus,https://guides.libraries.uc.edu/ai-education,True,200,text/html; charset=utf-8,data/compilation/html/201885/670372ed3e7d5594417aded05f5e570652fd7437.html,
201885,University of Cincinnati-Main Campus,https://ai.uc.edu/about/responsible-ai,True,200,text/html; charset=utf-8,data/compilation/html/201885/c615869a7cf8b96fb327b897fc3e0d6eed596b7a.html,
