unitid,instnm,url,ok,status_code,content_type,saved_path,error
137023,First Coast Technical College,https://fctc.edu/wp-content/uploads/2025/08/SJCSD-AI-Guidelines.pdf,False,200,application/pdf,,skipped_non_html
137023,First Coast Technical College,https://fctc.edu/privacy-security/,True,200,text/html; charset=utf-8,data/compilation/html/137023/007a1a6f3eb9fc0b117365970e8e7b528283b650.html,
137023,First Coast Technical College,https://fctc.edu/policies/social-media/,True,200,text/html; charset=utf-8,data/compilation/html/137023/69ba308b0507e9a33eda1aab150cc9ab043ebf21.html,
137023,First Coast Technical College,https://fctc.edu/,True,200,text/html; charset=utf-8,data/compilation/html/137023/062349bf45f7e7019d2bc8e8a33a2d5de82569be.html,
137023,First Coast Technical College,https://fctc.edu/webmaster/,True,200,text/html; charset=utf-8,data/compilation/html/137023/22cec349117db04f265e21e6803b75c7e69e5909.html,
137023,First Coast Technical College,https://fctc.edu/wp-content/uploads/2024/10/Student-Handbook-2024-2025.pdf,False,200,application/pdf,,skipped_non_html
137023,First Coast Technical College,https://fctc.edu/wp-content/uploads/2025/08/Consumer-Information-Notice-2025-2026-1.pdf,False,200,application/pdf,,skipped_non_html
137023,First Coast Technical College,https://fctc.edu/students/,True,200,text/html; charset=utf-8,data/compilation/html/137023/d430e9c8e82b8b6276254aea6e42fc023695e340.html,
137023,First Coast Technical College,https://fctc.edu/students/resources/,True,200,text/html; charset=utf-8,data/compilation/html/137023/a39e5ff3c11cc2ad5d65a673c59edc47d224672f.html,
137023,First Coast Technical College,https://fctc.edu/policies/enrollment-procedures/,True,200,text/html; charset=utf-8,data/compilation/html/137023/ba202c5c2c52ac1812dd9f9dbd452fb82e5ca171.html,
137023,First Coast Technical College,https://fctc.edu/students/handbook/,True,200,text/html; charset=utf-8,data/compilation/html/137023/10277dae9ce6a2a9d1e6fe272d256388fbff590a.html,
137023,First Coast Technical College,https://fctc.edu/about/,True,200,text/html; charset=utf-8,data/compilation/html/137023/6a144db4c4ee169b7304aaf065b253eb225f13dc.html,
137023,First Coast Technical College,https://fctc.edu/financial-aid/faq/,True,200,text/html; charset=utf-8,data/compilation/html/137023/059866965205e92fd199eca0c04936a1489b1555.html,
137023,First Coast Technical College,https://fctc.edu/policies/withdrawal-procedure-and-refund-policy/,True,200,text/html; charset=utf-8,data/compilation/html/137023/6049d13aa65aaf21632b9a695c5f1398fbd694cf.html,
137023,First Coast Technical College,https://fctc.edu/about/support-fctc/,True,200,text/html; charset=utf-8,data/compilation/html/137023/defea489ad908ff5e249b95d2abd094084d387af.html,
137023,First Coast Technical College,https://fctc.edu/info/,True,200,text/html; charset=utf-8,data/compilation/html/137023/38145f1cc0744667ebc449bec268607953543732.html,
137023,First Coast Technical College,https://fctc.edu/policies/visitors/,True,200,text/html; charset=utf-8,data/compilation/html/137023/5028dc82a43a30738d7f2fa074deabf8693c8bb5.html,
137023,First Coast Technical College,https://fctc.edu/enroll/,True,200,text/html; charset=utf-8,data/compilation/html/137023/03c9947cde67ee91e7bf391d87e6bb62befd71fb.html,
137023,First Coast Technical College,https://fctc.edu/students/articulation/,True,200,text/html; charset=utf-8,data/compilation/html/137023/13d88c3241d4e3bf4448d501fb6dac297f5fbe82.html,
137023,First Coast Technical College,https://fctc.edu/financial-aid/,True,200,text/html; charset=utf-8,data/compilation/html/137023/b93b80b23f74b3bff9b36e59cb0303b9f1190c6d.html,
137023,First Coast Technical College,https://fctc.edu/about/administration/,True,200,text/html; charset=utf-8,data/compilation/html/137023/c849f02440b9d56acdd86fe5839c466132feba38.html,
137023,First Coast Technical College,https://fctc.edu/?p=rrblpgtwzg,True,200,text/html; charset=utf-8,data/compilation/html/137023/a5e177602175bf269ab4cbab70b49915aadef1a6.html,
137023,First Coast Technical College,https://fctc.edu/about/sac/,True,200,text/html; charset=utf-8,data/compilation/html/137023/c03b11f6099e5187c6cb699d655c96e5f73792cc.html,
137023,First Coast Technical College,https://fctc.edu/?p=fzybrqfpgrd,True,200,text/html; charset=utf-8,data/compilation/html/137023/1f5c976bb511810c6106794b1fb3e2fd6bab9af4.html,
137023,First Coast Technical College,https://fctc.edu/policies/,True,200,text/html; charset=utf-8,data/compilation/html/137023/8b2f022a1295fb6a14db12f70f9c934b089c0d4b.html,
137023,First Coast Technical College,https://fctc.edu/info-sessions/,True,200,text/html; charset=utf-8,data/compilation/html/137023/0cd6ec4cb3249ac0cd8f883a613b2847eec1daa4.html,
137023,First Coast Technical College,https://fctc.edu/assessment/,True,200,text/html; charset=utf-8,data/compilation/html/137023/4eb2a1327b3e4672a6e1f4be422a55ccff0fa9a4.html,
137023,First Coast Technical College,https://fctc.edu/programs/coaching/,True,200,text/html; charset=utf-8,data/compilation/html/137023/18a226408c8cd708865a0b7fd60bab00d171ca4f.html,
137023,First Coast Technical College,https://fctc.edu/contact/,True,200,text/html; charset=utf-8,data/compilation/html/137023/9e4577d99d3de5bb87489b45056830e7fb15e207.html,
137023,First Coast Technical College,https://fctc.edu/assessment/casas/,True,200,text/html; charset=utf-8,data/compilation/html/137023/40363d08204e6369be55b48f102183dec9b95194.html,
