unitid,instnm,url,ok,status_code,content_type,saved_path,error
222877,Arlington Baptist University,https://abu.edu/policies,True,200,text/html;charset=utf-8,data/compilation/html/222877/21ecee2fa24a0e5284b4e5d2501e06a07f107c86.html,
222877,Arlington Baptist University,https://abu.edu/academic-policies-catalogs,True,200,text/html;charset=utf-8,data/compilation/html/222877/115f6b2de5d6a1b725fcbf4d346ea96c4e4d7b87.html,
222877,Arlington Baptist University,https://www.abu.edu/ferpa,True,200,text/html;charset=utf-8,data/compilation/html/222877/06f1b3f1c937d52b9fd826c2e3a0c44daad01ec1.html,
222877,Arlington Baptist University,https://www.abu.edu/faq,True,404,text/html;charset=utf-8,data/compilation/html/222877/8a47e3bced3cb85d6fdae1c2a76c908f9a206033.html,
222877,Arlington Baptist University,https://www.abu.edu/resources,True,404,text/html;charset=utf-8,data/compilation/html/222877/5a9cbd9975d9ee2095fc065ddccc69bf90f2316d.html,
222877,Arlington Baptist University,https://www.abu.edu/,True,200,text/html;charset=utf-8,data/compilation/html/222877/8f4f0aa85d8986fdd8cfb0f8fd764999c319aec5.html,
222877,Arlington Baptist University,https://abu.edu/office-of-academic-affairs,True,200,text/html;charset=utf-8,data/compilation/html/222877/8e7a89e2d9cd8e1678dd89b393ae8b9e35859e2c.html,
222877,Arlington Baptist University,https://abu.edu/student-forms,True,200,text/html;charset=utf-8,data/compilation/html/222877/64b324220ff93aa29f65a5c8cb36fa1efcbc88dd.html,
222877,Arlington Baptist University,https://abu.edu/admissions,True,200,text/html;charset=utf-8,data/compilation/html/222877/75a1975bede1f10ea6ab8bc2a530f1d26373eee0.html,
222877,Arlington Baptist University,https://www.abu.edu/academics,True,200,text/html;charset=utf-8,data/compilation/html/222877/96c31a9216583896bf1ce6f69a49941f7141f440.html,
222877,Arlington Baptist University,https://www.abu.edu/library/public/documents/Handbooks/ABU-Student-Handbook-2022-2023-12-2-22.pdf,True,404,text/html;charset=utf-8,data/compilation/html/222877/5ee49b9c1d6cb39d9c37f4949a5f61166a4b7504.html,
222877,Arlington Baptist University,https://abu.edu/student-life,True,200,text/html;charset=utf-8,data/compilation/html/222877/70b69bb568b10129d1305fffd7c52c1125b079e1.html,
222877,Arlington Baptist University,https://www.abu.edu/office-of-the-registrar,True,200,text/html;charset=utf-8,data/compilation/html/222877/27a0f7afceb6c330251fc8ec6fb1fd08fbdf5045.html,
222877,Arlington Baptist University,https://abu.edu/online-requirements,True,200,text/html;charset=utf-8,data/compilation/html/222877/e711511a49a4ca1c52cf53e9a1596309a211a29c.html,
222877,Arlington Baptist University,https://abu.edu/institutional-performance,True,200,text/html;charset=utf-8,data/compilation/html/222877/30576a935400d2fe79e6e3ec92bc8a18c42ff624.html,
222877,Arlington Baptist University,https://abu.edu/academicintegrity,True,200,text/html;charset=utf-8,data/compilation/html/222877/c01803d1d9e6ce2f74cb7e433a9848f9db2def6c.html,
222877,Arlington Baptist University,https://abu.edu/my-abu,True,200,text/html;charset=utf-8,data/compilation/html/222877/d1f0ec531bba071fb6138abfe378293914413b11.html,
222877,Arlington Baptist University,https://abu.edu/library,True,200,text/html;charset=utf-8,data/compilation/html/222877/a9dfb3f5f0990651a83e831e26105d410068e5d1.html,
222877,Arlington Baptist University,https://abu.edu/grades,True,200,text/html;charset=utf-8,data/compilation/html/222877/7764c18a914f6f71cd622791c4150f7ce7240dc1.html,
222877,Arlington Baptist University,https://www.abu.edu/my-abu,True,200,text/html;charset=utf-8,data/compilation/html/222877/312f2a638c59fbca3182508dcc89f073f2e8c9e5.html,
222877,Arlington Baptist University,https://www.abu.edu/financial-aid,True,200,text/html;charset=utf-8,data/compilation/html/222877/97352c397b45d2d6f93edcc34061a6bd949227fc.html,
222877,Arlington Baptist University,https://www.abu.edu/about-abu,True,200,text/html;charset=utf-8,data/compilation/html/222877/d3efef2c0ef5d895b28ced4828592e78208385d8.html,
222877,Arlington Baptist University,https://www.abu.edu/schedules,True,404,text/html;charset=utf-8,data/compilation/html/222877/a62ec22e809d6642d6357b567fb464c699b4eea2.html,
222877,Arlington Baptist University,https://abu.edu/ferpa,True,200,text/html;charset=utf-8,data/compilation/html/222877/544051b2db06330040ccc0fa3ea13819fb3b9b9c.html,
222877,Arlington Baptist University,https://abu.edu/school-of-education,True,200,text/html;charset=utf-8,data/compilation/html/222877/2f61ac08e4de12bf0c37f412ceb42a8d0aab951a.html,
222877,Arlington Baptist University,https://abu.edu/institutional-information,True,200,text/html;charset=utf-8,data/compilation/html/222877/65431aaec296caa1b96dbc2387db9e591cc933fe.html,
222877,Arlington Baptist University,https://abu.edu/undergraduate-programs,True,200,text/html;charset=utf-8,data/compilation/html/222877/0c232fb62263a1b211544a84f0ec51194675c791.html,
