unitid,instnm,url,ok,status_code,content_type,saved_path,error
149514,Trinity International University-Illinois,https://tiu.edu.iq/wp-content/uploads/2025/11/Policy-for-responsible-and-ethical-use-of-Artificial-Intelligence.pdf,False,200,application/pdf,,skipped_non_html
149514,Trinity International University-Illinois,https://library.tiu.edu/ai,True,200,text/html; charset=utf-8,data/compilation/html/149514/d09d99485a480c428f91bc08b59c38cadde70bf7.html,
149514,Trinity International University-Illinois,https://catalog.tiu.edu/university/official-policies/,True,404,text/html; charset=utf-8,data/compilation/html/149514/85421bd6400bd170b4bd2ed60d8c87e7cbee1095.html,
149514,Trinity International University-Illinois,https://catalog.tiu.edu/,True,200,text/html; charset=utf-8,data/compilation/html/149514/fdf0b1213884a04470603af6c4b101edf4e89359.html,
149514,Trinity International University-Illinois,https://catalog.tiu.edu/law/university-info/policies/,True,200,text/html; charset=utf-8,data/compilation/html/149514/f1b31736c02b1eb3a5b77ea91baa42f2368f3413.html,
149514,Trinity International University-Illinois,https://www.tiu.edu/,True,403,text/html; charset=utf-8,data/compilation/html/149514/214ef069c434cae779772c379ec9e88bfed3e387.html,
149514,Trinity International University-Illinois,https://catalog.tiu.edu/law/academic-life/academic-rules-practices/academic-rules-practices.pdf,False,200,application/pdf,,skipped_non_html
149514,Trinity International University-Illinois,https://my.tiu.edu/,True,200,text/html; charset=utf-8,data/compilation/html/149514/3395634c942cb158e64b8882b5b73fb614afe84f.html,
149514,Trinity International University-Illinois,https://www.tiu.edu/about-trinity/,True,403,text/html; charset=utf-8,data/compilation/html/149514/f1294d4ed48d823ce0c0024dc08ef09b99c61458.html,
149514,Trinity International University-Illinois,https://library.tiu.edu/c.php%3Fg%3D1324127%26p%3D9744303,True,404,text/html,data/compilation/html/149514/74bb97937b999326a28a7979d865ee548cc256d6.html,
149514,Trinity International University-Illinois,https://www.tiu.edu/reimagining-the-future/student-faq/,True,429,text/html; charset=utf-8,data/compilation/html/149514/ea3e81231f501702fde8b43b69f40410b5d25e47.html,
