unitid,instnm,url,ok,status_code,content_type,saved_path,error
166027,Harvard University,https://www.huit.harvard.edu/ai/guidelines,True,200,text/html; charset=utf-8,data/v4/html/166027/0fe4e6ad0098ee53cae1f2b841cb86075d08a785.html,
166027,Harvard University,https://provost.harvard.edu/guidelines-using-chatgpt-and-other-generative-ai-tools-harvard,True,200,text/html; charset=utf-8,data/v4/html/166027/5f2a637f553272dfb0bb5015455b8fd25b19052f.html,
166027,Harvard University,https://nieman.harvard.edu/about/generative-ai-policy/,True,200,text/html; charset=utf-8,data/v4/html/166027/3fd2fae250f39d7ef1516dd7940a555349d05e47.html,
166027,Harvard University,https://it.hms.harvard.edu/about/policies/responsible-use-generative-ai,True,200,text/html; charset=utf-8,data/v4/html/166027/3b23c985cb5a5388740bfd0d1735f740eea929db.html,
166027,Harvard University,https://www.huit.harvard.edu/news/ai-guidelines,True,200,text/html; charset=utf-8,data/v4/html/166027/bfcec6048828ef5820d2ffce514c71acc8ab8391.html,
166027,Harvard University,https://www.huit.harvard.edu/ai,True,200,text/html; charset=utf-8,data/v4/html/166027/dfc3a5868476a28fbe3b7f4ac45c8d52501be342.html,
166027,Harvard University,https://www.vpal.harvard.edu/links/check-out-huit-generative-artificial-intelligence-guidelines-and-resources-use-ai,True,200,text/html; charset=utf-8,data/v4/html/166027/c6f850b184021ff0879e5d274912d0f977b40414.html,
166027,Harvard University,https://privsec.harvard.edu/best-practices-generative-ai-community-members,True,200,text/html; charset=utf-8,data/v4/html/166027/1b4b9fe68b0a43bc0957ddc5b75e752aa44885d4.html,
166027,Harvard University,https://provost.harvard.edu/links/guidelines-using-chatgpt-and-other-generative-ai-tools-harvard-july-13-2023,True,200,text/html; charset=utf-8,data/v4/html/166027/183d2e2fa2f85d70da6f9c429abfd6e61f2e4288.html,
166027,Harvard University,https://www.harvard.edu/ai/work-resources/,True,200,text/html; charset=utf-8,data/v4/html/166027/008262fe65ed81ac9f00882c14d5cffef03d3bc0.html,
166027,Harvard University,https://registrar.gse.harvard.edu/AI-policy,True,200,text/html; charset=utf-8,data/v4/html/166027/6793d7f4063dc8a1c4888e689d146cef9440eecd.html,
166027,Harvard University,https://hks.harvard.edu/centers/mrcbg/programs/growthpolicy/around-halls-what-should-regulation-generative-ai-look,False,,,,"ConnectTimeout: HTTPSConnectionPool(host='hks.harvard.edu', port=443): Max retries exceeded with url: /centers/mrcbg/programs/growthpolicy/around-halls-what-should-regulation-generative-ai-look (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x1370cd850>, 'Connection to hks.harvard.edu timed out. (connect timeout=25)'))"
166027,Harvard University,https://news.harvard.edu/gazette/story/2024/04/exploring-potential-benefits-pitfalls-of-generative-ai/,True,200,text/html; charset=utf-8,data/v4/html/166027/efdf10c59466dd65521dc653f80adb9dfd196d6b.html,
166027,Harvard University,https://it.hms.harvard.edu/about/policies-and-guidelines/generative-ai,True,200,text/html; charset=utf-8,data/v4/html/166027/67ba43a5bd9d653781bad5a4951ece4f5975e774.html,
166027,Harvard University,https://www.hks.harvard.edu/educational-programs/executive-education/generative-ai-how-use-it-and-why-it-matters,True,403,text/html; charset=utf-8,data/v4/html/166027/adf28b5be020697a8d8c2c2aa2a7edbe674ae3d9.html,
166027,Harvard University,https://bokcenter.harvard.edu/guidance-faculty-addressing-ai-related-academic-integrity-issues,True,200,text/html; charset=utf-8,data/v4/html/166027/5c7727ad6a2e2f32008238ca12bda0aa769a6138.html,
