unitid,instnm,url,ok,status_code,content_type,saved_path,error
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/,True,200,text/html;charset=utf-8,data/compilation/html/169813/8d744d518b36800ed3a1c897dca37457164db92e.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/faq,True,200,text/html;charset=utf-8,data/compilation/html/169813/4472b2d64802888fdd70a434a4b22d156eec83a8.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/admissions,True,200,text/html;charset=utf-8,data/compilation/html/169813/054a4360b69070762b9dd4a48c217f4121c2e339.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/programs,True,200,text/html;charset=utf-8,data/compilation/html/169813/0dbe811334d211332e85e9d9a69b1a74c7d2b667.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/finaid-homepage,True,200,text/html;charset=utf-8,data/compilation/html/169813/bb9b1459dbfef74dd897a0153c71d367c0d30fa5.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/events-at-chs,True,200,text/html;charset=utf-8,data/compilation/html/169813/ec340fe35ef2bb232953a9a2db07081372502860.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/cosmetology,True,200,text/html;charset=utf-8,data/compilation/html/169813/ec29f0da8dad4b0fc5a8a5302c7c9d90b88d1734.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/with-us,True,200,text/html;charset=utf-8,data/compilation/html/169813/e55fc0932e5039acfeff1d72da7ffcf5061440fe.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/transcript,True,200,text/html;charset=utf-8,data/compilation/html/169813/6d47bd3df5d2d7330f62ca6c8cfd7da051bb9539.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/manicuring,True,200,text/html;charset=utf-8,data/compilation/html/169813/994ce50966476ccd1dda5e03f3347aee0c1d34c3.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/finaid-faqs,True,200,text/html;charset=utf-8,data/compilation/html/169813/d3329b2ae635112006183356aa2605a3b491d207.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/consumers-information,True,200,text/html;charset=utf-8,data/compilation/html/169813/88bf542c179e6bcc6edec4c815e02a9a9358153a.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/admissions-faqs,True,200,text/html;charset=utf-8,data/compilation/html/169813/5c66399b7fd8f25e3ea7d535afcdae8a7ff462d1.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/financial-aid-process,True,200,text/html;charset=utf-8,data/compilation/html/169813/ac6e8e2e10941cae204dcceee6ddfe310ecde5b6.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/about-chs,True,200,text/html;charset=utf-8,data/compilation/html/169813/c67ed789dd869844ffa71503c8341259332981b4.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/instructors,True,200,text/html;charset=utf-8,data/compilation/html/169813/8dc10034de71f42ec115a3bdcb9b3f7d02a6ae0d.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/verification,True,200,text/html;charset=utf-8,data/compilation/html/169813/373d116118b943997743eade5d5b12e8b2a5601f.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/federal-student-aid,True,200,text/html;charset=utf-8,data/compilation/html/169813/ff4dee8c8c1fe78bee6e4a44e124c037cbdf20ff.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/former-students,True,200,text/html;charset=utf-8,data/compilation/html/169813/7f239fb90b870bb71dc1d8abb962dfd2f466c71b.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/change-of-information,True,200,text/html;charset=utf-8,data/compilation/html/169813/3b029c1a1e7fa543be0240150289c58eb2ed1f0f.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/press-kit,True,200,text/html;charset=utf-8,data/compilation/html/169813/83494b3f2069b656baf4d8871b819dc9eb8bf8dd.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/tuitionfees,True,200,text/html;charset=utf-8,data/compilation/html/169813/87c68aa2ce80458bd1038e4a1447cf285ac383e7.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/whyus,True,200,text/html;charset=utf-8,data/compilation/html/169813/66d198862d1886fd7aedc499251eb9cdcca591b0.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/about-programs,True,200,text/html;charset=utf-8,data/compilation/html/169813/36b041ba71a570de9b1b302486bbcd9183e9daab.html,
169813,Creative Hair School of Cosmetology,https://www.creativehairschool.com/licensure,True,200,text/html;charset=utf-8,data/compilation/html/169813/9af390da0d155e209f137d90f49b33809bdf7daf.html,
