unitid,instnm,url,ok,status_code,content_type,saved_path,error
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/privacy-policy/,True,403,text/html; charset=utf-8,data/compilation/html/147642/bb244c470aab0c6875e847ca4d01db77dc3234d6.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/niles-catalog/,True,403,text/html; charset=utf-8,data/compilation/html/147642/777d5b9a11ba2e1054f3b4e8e8ba0fb3fdf354e2.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/programs/,True,403,text/html; charset=utf-8,data/compilation/html/147642/0862e32cace2c1e0748c22bd789eb12a11c119c2.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/blog/,True,403,text/html; charset=utf-8,data/compilation/html/147642/d6c3cf770328a6108d79c08d742f71992cf25aba.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/mvi10/,True,403,text/html; charset=utf-8,data/compilation/html/147642/cd18deb9ba2b077d49edb7ea5e263bef073a36af.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/,True,403,text/html; charset=utf-8,data/compilation/html/147642/fc87992321a74dadbb374c016257f2c640296285.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/cosmetology/,True,403,text/html; charset=utf-8,data/compilation/html/147642/e1c20b194db60db98df6a480780acd8efd2e2044.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/niles-salon-spa-menu/,True,403,text/html; charset=utf-8,data/compilation/html/147642/10444762619f240053cde61b8b0712e71f1bb5cc.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/makeup/,True,403,text/html; charset=utf-8,data/compilation/html/147642/989475997a8ddda59ab217b3df7775f731be31cf.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/niles-locations/,True,403,text/html; charset=utf-8,data/compilation/html/147642/9b86d90600280d6abd08e8de8c6d8a15814bba90.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/programs/teacher-training/,True,403,text/html; charset=utf-8,data/compilation/html/147642/efe8c7c48d3e75af0433f76a7ef47c99d59c3607.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/cares-act-niles/,True,403,text/html; charset=utf-8,data/compilation/html/147642/a96047e24a5f0db74052be15e40755c8db0bb7be.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/cares-act/,True,403,text/html; charset=utf-8,data/compilation/html/147642/a89ade9794c2015cd63529eef96d695cff819a0a.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/tag/cosmetology/,True,403,text/html; charset=utf-8,data/compilation/html/147642/c182ed8f2286a9bf2eeb3b27dc8678da61006900.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/cosmetology-instructor-courses-in-chicago/,True,403,text/html; charset=utf-8,data/compilation/html/147642/3bb0b3a71e9f2cda07f1e4397ae1070482e5de96.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/wp-content/uploads/2021/07/SCHOOL-CATOLOG-JOHN-AMICO-July-2021.pdf,True,403,text/html; charset=utf-8,data/compilation/html/147642/2ccface032815b926808440070071a313df2cdee.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/wp-content/uploads/2021/02/School-Catalog-Oct-2020.pdf,True,403,text/html; charset=utf-8,data/compilation/html/147642/dc14e2c9b8d1efb69673e3c6610755986283b527.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/disclosures-consumer-info/,True,403,text/html; charset=utf-8,data/compilation/html/147642/274e3c9c757ffa9340dce963054824f8b5a1bfad.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/cosmetology-classes-in-chicago/,True,403,text/html; charset=utf-8,data/compilation/html/147642/bfa8ca6f4c80a01b845150c67a96476e8c39a6de.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/find-your-dream-career-with-the-best-cosmetology-school-in-chicago/,True,403,text/html; charset=utf-8,data/compilation/html/147642/461321c7a9f569eb19b6fc229d77dac24900ebd6.html,
147642,Cosmetology Concepts Niles,https://www.johnamicoschoolofhairdesign.com/niles-tuition-plans/,True,403,text/html; charset=utf-8,data/compilation/html/147642/c5963d41828ffbbae508bec651a543d6051478a4.html,
