unitid,instnm,url,ok,status_code,content_type,saved_path,error
236948,University of Washington-Seattle Campus,https://teaching.washington.edu/course-design/ai/sample-ai-syllabus-statements,True,200,text/html; charset=utf-8,data/compilation/html/236948/9d2fb672dd04fd9557f9c820751b05840cf0404e.html,
236948,University of Washington-Seattle Campus,https://www.washington.edu/provost/2024/09/24/update-on-the-work-of-the-ai-task-force/,True,200,text/html; charset=utf-8,data/compilation/html/236948/720335b378595058f2ce56b69fd1ed71ab5f95b2.html,
236948,University of Washington-Seattle Campus,https://www.engr.washington.edu/mycoe/marcom/social-media/ai-guidelines,True,200,text/html; charset=utf-8,data/compilation/html/236948/a8d230d8bbed70bcd880f51a987737a8de557807.html,
236948,University of Washington-Seattle Campus,https://courses.cs.washington.edu/courses/cse374/25su/gen_ai/,True,200,text/html; charset=utf-8,data/compilation/html/236948/175479b10d96d4f92754730a3a31e5e46e8c71a8.html,
236948,University of Washington-Seattle Campus,https://www.washington.edu/studentlife/2023/10/11/ai-tools-and-academic-integrity/,True,200,text/html; charset=utf-8,data/compilation/html/236948/ce98182344001a65a2840e950156703a67538411.html,
236948,University of Washington-Seattle Campus,https://courses.cs.washington.edu/courses/cse415/25wi/policies.html,True,200,text/html; charset=utf-8,data/compilation/html/236948/e8de13522754c45ce384198143ce86eb5c483214.html,
236948,University of Washington-Seattle Campus,https://www.washington.edu/provost/2024/02/15/task-force-appointed-to-address-ai/,True,200,text/html; charset=utf-8,data/compilation/html/236948/1e1a96d0f33d126169db8829f591e1cce6ade24b.html,
236948,University of Washington-Seattle Campus,https://www.washington.edu/research/hsd/guidance/ai/,True,200,text/html; charset=utf-8,data/compilation/html/236948/f82bdea05910978a573381bb44dbd171ad051280.html,
236948,University of Washington-Seattle Campus,https://www.washington.edu/provost/blog/page/4/,True,200,text/html; charset=utf-8,data/compilation/html/236948/b71424c386cfc71324fc7470cc928071381386b5.html,
236948,University of Washington-Seattle Campus,https://www.washington.edu/assessment/reports/artificial-intelligence/,True,200,text/html; charset=utf-8,data/compilation/html/236948/26c61dd0174b386d01ac76c15bba1c3eebba176a.html,
236948,University of Washington-Seattle Campus,https://www.cs.washington.edu/lab/policies-and-guidelines,True,200,text/html;charset=utf-8,data/compilation/html/236948/6676548017439861c823d9959ad614b2c67fb899.html,
236948,University of Washington-Seattle Campus,https://www.cs.washington.edu/academics/schoolwide-policies/,True,200,text/html; charset=utf-8,data/compilation/html/236948/78884633bacb201b9fd237d5a9df4ce16c617f19.html,
236948,University of Washington-Seattle Campus,https://depts.washington.edu/comply/docs/308_G1.pdf,False,200,application/pdf,,skipped_non_html
236948,University of Washington-Seattle Campus,https://www.washington.edu/research/forms-and-templates/supplement-ai/,True,200,text/html; charset=utf-8,data/compilation/html/236948/66b84d015193ffd8241f867a62a15056f0a7bfd0.html,
236948,University of Washington-Seattle Campus,https://cs.washington.edu/academics/graduate/certificate-modern-ai/student-handbook,True,200,text/html; charset=utf-8,data/compilation/html/236948/fd36528591861ca354f9176c0de226dcf806eab2.html,
236948,University of Washington-Seattle Campus,https://teaching.washington.edu/course-design/ai,True,200,text/html; charset=utf-8,data/compilation/html/236948/874ac5209055d71b23edbe359cd3b3af352054cd.html,
236948,University of Washington-Seattle Campus,https://engr.washington.edu/current/policies/academic-integrity-misconduct,True,200,text/html; charset=utf-8,data/compilation/html/236948/e924cf1f620b00a367470a8e94e0d490c5404fd5.html,
236948,University of Washington-Seattle Campus,https://hcde.washington.edu/policies/plagiarism-and-academic-conduct,True,200,text/html; charset=utf-8,data/compilation/html/236948/fefe05a1f72aa786af672a88ec4344a403d74e3f.html,
236948,University of Washington-Seattle Campus,https://teaching.washington.edu/course-design/academic-integrity,True,200,text/html; charset=utf-8,data/compilation/html/236948/557d078b4013f7cbfba1ed4262503fa09d544319.html,
236948,University of Washington-Seattle Campus,https://engr.washington.edu/mycoe/academic/integrity,True,200,text/html; charset=utf-8,data/compilation/html/236948/db1af7af5f203663d40382ecbd00d2f310d0bf79.html,
236948,University of Washington-Seattle Campus,https://www.hcde.washington.edu/hcai/faq,True,200,text/html; charset=utf-8,data/compilation/html/236948/e207446c1e60311c1e35eb5b38d0224a5f951bc9.html,
236948,University of Washington-Seattle Campus,https://www.hcde.washington.edu/ms/admissions/ai-writing,True,200,text/html; charset=utf-8,data/compilation/html/236948/7e5ae875ff5340fcae5b5567aae8a00d3e6f2aef.html,
236948,University of Washington-Seattle Campus,https://education.washington.edu/foryou/students/academic-conduct,True,200,text/html; charset=utf-8,data/compilation/html/236948/7181c4a8c6c883164c7428ad2fd9c4fc502aebc9.html,
236948,University of Washington-Seattle Campus,https://www.ischool.washington.edu/current/policies,True,200,text/html; charset=utf-8,data/compilation/html/236948/4ca546a053e28c745aea6f88dfdb3c42b9c99bce.html,
