unitid,instnm,url,ok,status_code,content_type,saved_path,error
163338,University of Maryland Eastern Shore,https://wwwcp.umes.edu/citol/teaching-with-generative-artificial-intelligence/,True,200,text/html; charset=utf-8,data/v4/html/163338/fa8afda7f0619809f55c901b9bf3217fb9c30758.html,
163338,University of Maryland Eastern Shore,https://wwwcp.umes.edu/universitypolicies/,True,200,text/html; charset=utf-8,data/v4/html/163338/872bd4f6ba67402297bff93cfce8054ddcd5a675.html,
163338,University of Maryland Eastern Shore,https://wwwcp.umes.edu/it/wp-content/uploads/sites/13/2023/12/Acceptable-Use-Policy-2023.pdf,False,200,application/pdf,,skipped_non_html
163338,University of Maryland Eastern Shore,https://wwwcp.umes.edu/universitypolicies/information-technology-policies/,True,200,text/html; charset=utf-8,data/v4/html/163338/31f885335abfcf9c63b5bbfd92b511cf3f84c0ff.html,
163338,University of Maryland Eastern Shore,https://wwwcp.umes.edu/generalcounsel/privacy-notice/,True,200,text/html; charset=utf-8,data/v4/html/163338/82b13b3373dd62d67e728378f8437a23fc30c6d7.html,
163338,University of Maryland Eastern Shore,https://wwwcp.umes.edu/conductaffairs/code-of-student-values/,True,200,text/html; charset=utf-8,data/v4/html/163338/4728a547e267fcaaaeca02ee9fa184150ce7a594.html,
163338,University of Maryland Eastern Shore,https://wwwcp.umes.edu/hr/policies-and-procedures/,True,200,text/html; charset=utf-8,data/v4/html/163338/d948cc255c0b45c32f52eced1eaeb403304436ca.html,
163338,University of Maryland Eastern Shore,https://wwwcp.umes.edu/,True,200,text/html; charset=utf-8,data/v4/html/163338/74d4af0eff5c433a9e87fef45cd20d7445c798d6.html,
163338,University of Maryland Eastern Shore,https://wwwcp.umes.edu/oie/policies-and-procedures/,True,200,text/html; charset=utf-8,data/v4/html/163338/34795ce48d6d60e92c80af697e64a8b81848b871.html,
163338,University of Maryland Eastern Shore,https://wwwcp.umes.edu/citol/umes-policies-services/,True,200,text/html; charset=utf-8,data/v4/html/163338/ff5e46e85a392215cf4471f6371d734b4d6885b7.html,
